,city,company_name,description,duty,employment,experience,max_salary,min_salary,name,published_date,requirements,schedule,skills,terms
26,,Деньги Сегодня,,Обязанности: Работа с гарантийным и входящим ремонтомОбщение с клиентамиВедение документации и составление отчетностиЗакупка необходимых материаловПо ситуации объезд торговых точек для сбора товара на ремонт ,Полная занятость,От 3 до 6 лет,50000,30000,Ведение отчетности,2020-12-15T11:35:20+0300,Требования: Опыт работы от 5 года ,Полный день,Пользователь ПК|Деловое общение|Документальное сопровождение|Навыки межличностного общения|Ведение отчетности|,Условия: Оклад 25.000 +%Оборудованная мастерскаяОформление по ТК РФГрафик работы с 10 до 19Плавающие выходные
27,Тюмень,Тюменский государственный университет ФГАОУ ВО,,"Обязанности: обработка заявок от пользователей, связанных с настройкой оборудования (поступающих через телефон, почту);удаленная поддержка пользователей (диагностирование и решение проблем). ",Полная занятость,От 1 года до 3 лет,40000,40000,Грамотная речь,2020-12-14T16:00:40+0300,,Полный день,TCP/IP|Настройка сетевых подключений|Пользователь ПК|Грамотная речь|,"Условия:  пятидневная рабочая неделя (с 9:00 до 18:00, ПТ - сокращенный день);  своевременная &quot;белая&quot; заработная плата;  работа в новом спортивном центре ТюмГУ &quot;Олимпия&quot;;  корпоративные скидки на абонементы центра. "
28,,COMPAREX,"SoftwareONE (ранее COMPAREX), глобальная ведущая компания в сфере предоставления доступа к ИТ-платформам, решениям и сервисам, объявляет об открытии вакансии ",,Полная занятость,От 1 года до 3 лет,120000,60000,Менеджер по продажам,2020-12-31T11:54:32+0300,,Полный день,,
29,,Газпром информ,,"Обязанности: Участие в разработке и сопровождении корпоративной информационно-управляющей системы;Доработка программного комплекса математического моделирования стационарных процессов транспорта газа (ПВК «Астра-газ»);Перевод готовых расчётных модулей с языка Fortran на Python;Разработка новых модулей расчёта газодинамических процессов (расчет компонентных составов газа по всем объектам ГТС, приведение методов расчета физико-химических свойств газа в соответствие с ГОСТ и СТО) с использованием численных методов математики, например, решение систем нелинейных уравнений путём линеаризация нелинейных функций и т.п.);Доработка моделей, алгоритмов и программ расчёта технологических параметров объектов транспорта газа (Компрессорные станции, линейные участки, краны-регуляторы и т.п.);Подготовка планов и отчётов о проделанной работе. ",Полная занятость,От 1 года до 3 лет,,,Delphi,2020-12-16T14:10:28+0300,"Требования: Знание архитектуры информационных систем;Навыки управления проектами;Навыки планирования работ;Хорошее знание Python;Знание Delphi;Знание Fortran;Создание запросов и хранимых процедур SQL для СУБД;Знания PostgreSQL, Java приветствуется;Знание численных методов прикладной математики, в т.ч.нелинейного программирования;Разработка приложений на Python - более 1-то года как основной/профильный вид деятельности;Опыт разработки приложений с микросервисной архитектурой. ",Полный день,Python|Java|PostgreSQL|SQL|Delphi|,Условия: График работы 5/2;Оформление согласно ТК РФ;Официальная заработная плата;ДМС.
30,,Ventra,"Выездной инженер IT-поддержки Нашей компании требуется технический специалист на частичную занятость, который будет периодически выезжать к одному из наших Заказчиков. Мы сотрудничаем с сетью магазинов Техносила, сетью ресторанов быстрого питания Бургер Кинг, сетью обувных магазинов Экко, а также с рядом банков: Совкомбанк, Экспобанк и прочими компаниями.   ","Должностные обязанности: Установка ПО (предоставляется заказчиком)Подключение офисной техники и ПКДиагностика и легкий ремонт офисной техники и ПКНастройка Интернет, WiFiМонтаж СКС (стоимость услуг согласуется с инженером)Возможны легкие работы с серверным и сетевым оборудованием, в этом случае Заказчик предоставляет инструкции по необходимым действиям.Возможны редкие ночные смены(оплачиваются отдельно)   ",Частичная занятость,Нет опыта,,,проектирование СКС,2020-12-04T17:19:05+0300,,Гибкий график,Ремонт ПК|Настройка сетевых подключений|Офисная техника|Техническое обслуживание|Пользователь ПК|Настройка ПО|Настройка ПК|проектирование СКС|,"Условия: Порядок взаимодействия при появлении заявки на выезд предполагается следующий:Координатор Ventra IT связывается с Вами, описывает суть возникшей проблемы, называет адрес заказчика и желаемое время выполнения запроса (время решения может изменяться от 6 часов до следующего рабочего дня).Вы принимаете решение, можете ли Вы выполнить заявку в срок.При положительном решении Вам на e-mail направляются детали этого запроса, контакты ответственных на объекте и прочая информация.При отрицательном решении мы предлагаем решение этой заявки другим инженерам, никаких штрафов или прочих мер в этом случае не предусмотрено.Прибыв на объект, Вы выполняете работы в соответствии с предоставленной Вам Координатором Ventra IT инструкциями.После завершения работ Вы подписываете у представителя заказчика на объекте документ, подтверждающий выполнение работ и количество времени, проведенного на объекте («Сервисный лист»), который Вы должны отсканировать и направить на e-mail Координатору Ventra IT.После получения сервисного листа Ventra IT перечисляет Вам вознаграждение в соответствии с Сервисным листом.Среднее количество выездов – 3-5 раз в неделю. Оплата на карту либо счет поступает в течение 3 дней после получения Сервисного листа.В случае положительного решения, с Вами будет заключен договор ГПХ (гражданско-правового характера) на оказание услуг. Оформление происходит в соответствии с законодательством РФ.   "
31,Тюмень,Creative,Привет! Это Лера - HR из компании ,,Полная занятость,От 3 до 6 лет,110000,70000,Git,2021-01-09T10:04:46+0300,,Гибкий график,Работа в команде|PHP|Symfony|Laravel|CI/CD|Docker|Git|,
32,Тюмень,Васечка Виктор Александрович,Вакансия ,Обязанности: Разработка приложений для Битрикс24.Интеграция Битрикс24 с другими системами.Разработка и развитие сайтов (1С-Битрикс и др). ,Полная занятость,От 1 года до 3 лет,50000,30000,1С-Битрикс,2020-12-08T11:16:17+0300,"Требования: Навыки работы с php и javascript (или хотя бы опыт с любыми другими современными языками программирования).Очень желателен опыт работы с Bitrix Framework.Навыки работы с cms и фреймворками.Желательно хотя бы минимальное умение верстать: html, css.Стремление, обучаемость (проверим тестовым заданием).Желателен свой ноутбук. ",Полный день,CSS|HTML|PHP|CSS3|JavaScript|1С-Битрикс|,Условия: Работа в офисе или удалённо.Зарплата с окладом + сдельная часть. Договариваться будем исходя из текущего опыта и скорости работы. До связи!
33,Тюмень,ТелеСети,,"Обязанности: Видеонаблюдение, аналоговая и видео домофония, ОПС, шлакбаумы и прочее.Предпроектное обследование объектов;Проектирование, организация монтажа и пуско-накладка системТехническое обслуживание и планово-предупредительный ремонт систем установленных на объектах;Сопровождение и контроль работ монтажных бригад, оценка и утверждение сметного объёма по планируемым работам;Подбор оборудования;Оказание консультационной поддержки заказчикам; ",Полная занятость,От 1 года до 3 лет,,40000,Техническое обслуживание,2020-12-16T10:57:55+0300,"Требования: Опыт работы по монтажу, пуско-наладке и техническому обслуживаниюЗнание указанных систем, отслеживание новых технологий по данной теме. ",Полный день,Системы видеонаблюдения|Монтаж оборудования|Монтаж инженерных систем|Техническое обслуживание|,Условия: Условия: З/П от 40 т.р. Амортизация/ГСМ<br />остальное при собеседовании
34,Тюмень,РегионСнаб,,"Обязанности: Управление товарными запасами склада (продукты питания), Выписка накладных, оприходование товара, выписка ТТН, счетов-фактур, разбор и контроль бухгалтерских документов, участие в инвентаризациях. ",Полная занятость,От 3 до 6 лет,40000,32000,1С: Склад,2020-12-29T10:05:38+0300,"Требования: Знание типовых конфигураций 1С (Бухгалтерия, ЗУП, Торговля);Опыт работы с компьютерным, торговым и складским оборудованием (весы, сканер ШК, ТСД);Знание систем складской логистики - учет товаров, адресный склад, автоматизация, инвентаризациях. опыт работы от 2-х лет, знание основ бухгалтерского учета, знание 1с:8, Владение ПК, основы ведения складского хозяйства, пунктуальность.  ",Полный день,WMS|Складская логистика|1С: Зарплата и управление персоналом|1С: Торговля и склад|1С: Склад|,"Условия: Оформление, согласно ТК РФ;Постоянное место работы;Официальная заработная плата;Пятидневная рабочая неделя с 08:15 ч. до 17:00 ч.;Развозка транспортом предприятия."
35,Тюмень,ЧУДПО Учебный центр «Дельфа»,,Обязанности: Проведение занятий в соответствии с программой Учебного центра в группе и индивидуально;Поддержание актуальности читаемого курса;Разработка тематических планов и методических материалов.   ,Частичная занятость,От 1 года до 3 лет,,25000,Borland Delphi,2020-12-11T08:25:56+0300,"Требования: Опыт преподавательской деятельности от 2-х лет;Практическое применение среды разработки Delphi;Желательно знание С и C++;Знание Pascal;Пунктуальность, ответственность, исполнительность;Грамотная речь;Умение доступно излагать учебный материал;Клиентоориентированность, доброжелательность;Нацеленность на результат.   ",Гибкий график,Delphi|Грамотная речь|Pascal|Borland Delphi|,Условия: Оформление по ТК РФ;Сотрудникам и их детям предоставляется возможность проходить бесплатное обучение в учебном центре.
36,Тюмень,Компания maxim,,Обязанности:<br />- оперативное решение проблем с ПО;<br />- разбор неоднозначных ситуаций. ,Полная занятость,От 1 года до 3 лет,,25000,Программист сопровождения,2021-01-08T11:14:06+0300,"Требования:<br />- знание SQL;<br />- плюсом будет знание Python ,Git;<br />- уверенный пользователь ПК;<br />- ответственность;<br />- умение работать в команде;<br />- аналитический склад ума. ",Полный день,,Условия:<br />- корпоративное обучение;<br />- компенсация питания.
37,,ЭР-Телеком,,"Обязанности: Общение с клиентами Дом.ruПомощь в решении вопросов клиентовВнесение информации в базу данныхИнформирование о продуктах, оборудовании и сервисах ",Полная занятость,Нет опыта,40000,23000,Клиентоориентированность,2020-12-10T07:17:42+0300,Требования: Владение грамотной устной и письменной речьюУмение четко излагать мыслиПунктуальностьКоммуникабельность и доброжелательность по отношению к КлиентуЖелание расти и развиваться вместе с намиУмение обрабатывать большой объем информацииМногозадачностьУмение находить подход к любому собеседнику ,Полный день,Грамотная речь|Работа в команде|Деловое общение|Пользователь ПК|Клиентоориентированность|,"Условия: Работа в команде начинающих специалистовКорпоративное обучение, постоянное развитие и возможность карьерного ростаУдобный график работы, возможность совмещения с учебой2/2 по 12 часов, 3/2 по 12 часов, 2/1 по 12 часов5/2 по 8 часов плюс 1 час обед с плавающими выходнымиУдалённая работа!(необходимо ПК, гарнитура, интернет)Официальное трудоустройствоЯркая корпоративная жизнь"
38,,МаслоМаркет,"МаслоМаркет - федеральная сеть автомагазинов. Продаем автомасла, фильтры, автохимию на любую технику с 1996 года.<br /><br />","Обязанности менеджера: обработка и оформление заказов от физ- и юр- лиц (от получения заявки до закрытия сделки)обработка входящих звонков, писем, диалогов в чатах (никакого поиска и холодных звонков!)консультации клиентов по товарам и условиям доставкивзаимодействие с курьерскими службамиредактирование каталогов на сайте и в 1С ",Полная занятость,От 1 года до 3 лет,40000,35000,Холодные продажи,2021-01-08T07:21:13+0300,"Требования: готовность к обучению автопродуктамвысшее образованиеопыт в интернет-магазине или же в розничном магазине желателен опыт администрирования сайта на CMS Bitrix и навыки HTML-версткизнание Excel, 1Сграмотная речь, клиентоориентированность",Удаленная работа,1С-Битрикс|HTML|Adobe Photoshop|Холодные продажи|,"Условия: Работа удаленная (home office)Необходимо пройти стажировку: обучиться продукту и технике продаж в розничном магазине нашей сети (Омск, Тюмень).Стажировка оплачиваемая, длится 1 месяц.Далее - удаленная работа по следующему графику:<br />ПН, ВТ, ПТ - с 14 до 20 по МСК<br />СБ, ВС - с 6 до 18 по МСК<br />СР, ЧТ - выходныеИтоговый совокупный доход 35 000 - 40 000 р (оклад + KPI от заказов + KPI от задач по контенту)Скидка на всю продукцию 20% "
39,Тюмень,ПСК Дом девелопмент,,"Обязанности: Организация всех рабочих процессов отделаВедение необходимой отчетности и статистикиНаписание &quot;скриптов&quot; для успешной и эффективной работы персоналаПовышение квалификации операторов, обеспечивающее увеличение как личных показателей каждого, так и всего подразделенияАнализ и оценка звонков/писем/чатов, в соответствии с утвержденными стандартамиПостановка целей и задач сотрудникам с целью достижения бизнес-целей компанииОперативное реагирование на внештатные ситуации, связанные с работой контакт-центра ",Полная занятость,От 1 года до 3 лет,,,Автоматизация процессов управления персоналом,2020-12-30T08:25:38+0300,Требования: ,Полный день,Пользователь ПК|Управленческая отчетность|Ведение отчетности|Автоматизация процессов управления персоналом|,"Условия: Оформление и социальные гарантии согласно ТК РФОфициальная заработная плата, выплата осуществляется два раза в месяц (аванс, зарплата)Режим работы 5/2Профессиональное развитие и обучение"
40,Тюмень,Системы Комплексной Безопасности,,"В обязанности входит: выезд к абонентам в оговоренное время,выполнение работ согласно технологической инструкции,регулярные визиты в офис для отчета по выполненным заявкам и получения необходимого для работы оборудования и материалов.",Полная занятость,От 1 года до 3 лет,70000,45000,Электрические системы и слаботочные системы,2020-12-25T11:41:07+0300,,Полный день,Монтаж инженерных систем|Монтаж оборудования|Инженерные системы|Настройка сетевых подключений|Электрические системы и слаботочные системы|,"Условия: трудоустройство по договору ГПХ,молодой, энергичный коллектив,"
41,,СМГ,,,Полная занятость,Нет опыта,,35000,Деловая коммуникация,2020-12-11T09:59:56+0300,,Полный день,Деловое общение|Работа в команде|Креативность|Обучение и развитие|Деловая коммуникация|,
42,,Эвотор,,"Обязанности: Подбор эффективных специалистов отдела, наставничество, обучение;Выполнение плановых показателей отдела;Контроль выполнения менеджерами специалистов продаж регламентов компании;Постановка задач старшим менеджерам;Ведение отчетности, расчёт ЗП;Разработка скриптов/ алгоритмов продаж;Разработки и внедрение регламентов отдела;Принимать участие в переговорах с ключевыми клиентами и помогать дожимать крупные сделки. ",Полная занятость,От 3 до 6 лет,,,Работа с возражениями,2020-12-22T18:18:32+0300,,Полный день,Обучение персонала|Ведение переговоров|Телефонные переговоры|Навыки продаж|Работа с возражениями|,Условия: Оформление в соответствии с ТК;График работы: 5/2 с 9.00 до 18.00;ДМС после прохождения испытательного срока;
43,,"ЮТэйр, Авиакомпания",,Обязанности:   Администрировать серверную инфраструктуру Microsoft Windows.Обеспечивать бесперебойное функционирование и оптимизировать эксплуатируемые информационные системы.Участвовать в запусках сервисов от Microsoft Corporation. ,Полная занятость,От 3 до 6 лет,,,SLA,2020-12-26T08:45:35+0300,Требования: Высшее техническое образование;Опыт работы в области системного администрирования более 5 лет.Профессиональное знание операционных систем семейства Windows: Windows Server 2008-2019 ,Удаленная работа,Администрирование|MS Exchange|MS SQL Server|Администрирование серверов Windows|Active Directory|SCOM|SCVMN|ITIL|SLA|,"Условия:   - бессрочный трудовой договор; - дистанционная работа; - график работы: пятидневная рабочая неделя (09:00-18:00); - договорная заработная плата по ТК РФ, выплачивается 2 раза в месяц; - льготы для сотрудников и членов семьи на авиаперелеты; - оплачиваемые больничные и отпуска."
44,Тюмень,АТМ АЛЬЯНС,,Обязанности: ремонт банковского оборудования (терминалов) в условиях стационарного сервисного центра;разбор терминалов;предпродажная подготовка терминалов.<br />,Полная занятость,Нет опыта,,28000,Чтение электросхем,2020-12-18T09:14:40+0300,"Требования: уверенное владение ПК (техническая подкованность);умение пользоваться паяльником или паяльной станцией, знание микроэлектроники, умение читать печатную плату;умение пользоваться ручным и электроинструментом,опыт ремонта сотовых телефонов, ноутбуков как дополнительный плюс к вашим навыкам;ответственность, коммуникабельность и желание развиваться. Также рассмотрим кандидатов без опыта - выпускников технических вузов.<br /><br />",Полный день,Схемотехника электронного оборудования|Электротехнические работы|радиоэлектроника|Чтение электросхем|,Обязанности: ремонт банковского оборудования (терминалов) в условиях стационарного сервисного центра;разбор терминалов;предпродажная подготовка терминалов.<br />
45,Тюмень,"Восток, Энергосбытовая компания",,,Полная занятость,От 1 года до 3 лет,,35000,Бизнес-анализ,2020-12-22T12:37:48+0300,,Полный день,Разработка технических заданий|SQL|MS Visio|MS Project|Бизнес-анализ|,"Мы постарались создать все условия для продуктивной и интересной работы: Официальное трудоустройство согласно ТК РФ;Стабильный, а главное полностью официальный доход;Комфортное рабочее место в современном бизнес-центре Golf;Реальный карьерный рост в крупнейшей компании;Атмосфера взаимопомощи и дружелюбия;Работа в команде профессионалов в атмосфере взаимопомощи и поддержки;Классическая пятидневка с фиксированными выходными;График работы: с 8-00 до 17-00;Обучение за счет предприятия;Множество интересных задач, в решении которых вы можете принять полноправное участие. "
46,,"Иннотех, Группа компаний",,,Полная занятость,Нет опыта,,,BigData,2020-12-15T20:59:28+0300,,Полный день,Java|Документооборот|Телефонные переговоры|Работа в команде|Работа с базами данных|Spark|Python|Docker|BigData|,
47,Тюмень,Пожэксперт,,"Обязанности:  Работы по определению стоимости работ: Организация работ, контроль за качеством выполненных строительно-монтажных работ, сдача результатов работы заказчику. ",Полная занятость,От 1 года до 3 лет,,50000,Деловая переписка,2020-12-18T14:04:01+0300,"Требования: Требовательность, порядочность, исполнительность, дисциплинированность, управленческая компетенция.Успешный опыт ведения и сдачи строительных объектов (производство) работ по ОПС,СОУЭ,ДУ,АУПТ,электромонтажные работы.Профильное образование, опыт работы не менее 3 лет. ",Полный день,Пользователь ПК|Организаторские навыки|Контроль качества|Контроль исполнения решений|Деловая переписка|,"Условия: Оформление в соответствии с ТК РФСвоевременная з/п, корпоративная сотовая связь, ГСМ, соц. пакет.Работа в г.Тюмени"
48,,Агентство развития бизнеса,"Приглашаем специалиста службы технической поддержки (1 линия) в компанию, которая растет и не подвержена кризисным явлениям За последний месяц компания открыла 5 филиалов. ","Обязанности: Работа на первой линии технической поддержки: 1С, MS Office, прикладное ПО;Работа в ServiceDesk;Обучение пользователей. ",Полная занятость,От 1 года до 3 лет,50000,35000,1С: Управление Торговлей,2021-01-04T12:52:15+0300,"Требования: Развитые навыки профессиональной, доброжелательной, удаленной поддержки пользователей;Опыт работы в 1С;Владение MS Office на уровне профессионального пользователя;Знание английского на уровне чтения тех документации;Грамотная речь и письмо;Вежливость, деловой этикет, деловая переписка;Умение слышать и слушать, способность объяснять сложные вещи - понятно не для ИТ специалистов;Умение работать в команде;Умение быстро переключаться между задачами, внимательность к деталям;Аналитические способности, логическое мышление; ",Полный день,Грамотная речь|Обучение и развитие|Умение объяснять сложные вещи простым языком|Консультирование пользлвателей|1С: Управление Торговлей|,"Условия: Конкурентоспособная официальная заработная плата: оклад + бонусы (обсуждается по итогам собеседования); Оплата от 35 000 руб. на исп срок, 50 000 руб. после. Исп срок 1-3 мес. зависит от результатов;Работа в устойчивой к кризисам компании;Официальное оформление по ТК;График работы 5/2 (выходные дни: суббота, воскресенье) с 09:00 до 18:00"
49,,2В-Сервис,IT-компании требуется технический писатель для поддержки создаваемого ПО в сфере оценки сырьевых запасов.​ ​ ,"Обязанности: - Разработка инструкций для разных категорий пользователей - Написание ТЗ и ЧТЗ - Разработка спецификаций - Создание презентаций, блок-схем, видеоинструкций - Создание технических отчетов. ​ ",Частичная занятость,От 1 года до 3 лет,,,Разработка технических заданий,2021-01-09T15:35:05+0300,"Требования - Опыт работы в IT - Опыт работы с текстами (технический писатель) - Безупречная грамотность - Знание ГОСТов по оформлению технической документации - Аккуратность, внимательное отношение к деталям - Владение инструментами для обработки текста, рисунков, создания презентация, схем, видеоинструкций - Знание технического английского будет преимуществом   ​ Условия - Офис в центре города - Гибкий график работы, частичная занятость с перспективой занятости на полный день. - Достойная оплата ​ Для рассмотрения вашей кандидатуры просим откликнуться на вакансию, прикрепив резюме и портфолио. В ответ вам будет выслано тестовое задание.",Гибкий график,Грамотность|Разработка технических заданий|,"Требования - Опыт работы в IT - Опыт работы с текстами (технический писатель) - Безупречная грамотность - Знание ГОСТов по оформлению технической документации - Аккуратность, внимательное отношение к деталям - Владение инструментами для обработки текста, рисунков, создания презентация, схем, видеоинструкций - Знание технического английского будет преимуществом   ​ Условия - Офис в центре города - Гибкий график работы, частичная занятость с перспективой занятости на полный день. - Достойная оплата ​ Для рассмотрения вашей кандидатуры просим откликнуться на вакансию, прикрепив резюме и портфолио. В ответ вам будет выслано тестовое задание."
50,Тюмень,ГК ТюмБИТ,"<em>При нашем участии в Тюменской области реализуется масштабный федеральный проект «Создание единого цифрового контура здравоохранения». На сегодняшний день Тюменская региональная медицинская информационная система - одна из наиболее функционально развитых МИС в России. Вместе с системой растет и развивается наша команда: в 2016 году нас было лишь 18 человек, а в 2019 году - уже 60! Каждый день мы решаем непростые, но интересные задачи. Регулярно наши сотрудники проходят обучение и сертификацию, участвуют в профессиональных конкурсах. Присоединяйтесь к нашей команде!</em> ",,Полная занятость,От 1 года до 3 лет,50000,30000,Системный анализ,2021-01-08T10:38:32+0300,,Полный день,Информационные технологии|Управление проектами|Ведение переговоров|Оптимизация бизнес-процессов|Организаторские навыки|Обучение персонала|Деловая переписка|Работа в команде|Деловая коммуникация|Телефонные переговоры|1С:Медицина|Развитие проектной деятельности|Бизнес-информатика|Бизнес-анализ|Системный анализ|,
51,,БрэндМэйкер.ру,"ООО БрэндМэйкер.ру — Новосибирский филиал международной компании BrandMaker GmbH (Германия), производящей и продвигающей на рынок одноименный программный продукт - BrandMaker. В настоящий момент продукт занимает одно из лидирующих мест в Европе в классе MRM (Marketing Resource Management) систем, согласно «Gartner Magic quadrant for marketing resource management». Более чем 300 предприятий с более чем 300 000 пользователей в 86 странах используют решения BrandMaker в своих коммуникациях и маркетинговых отделах. Среди клиентов числятся такие компании, как Audi, Volvo, HP, Huawei, Bayer, Commerzbank, Zeiss, Ikea, а также многие другие. Офисы компании расположены в Германии, России, Болгарии, США, Польше, Великобритании, отделы разработки находятся в трех странах — Германии, России и Болгарии. Компания расширяет свою деятельность на мировом рынке, поэтому необходимо значительно расширить и улучшить функциональность нашего продукта. В связи с этим, мы ищем в наш коллектив дополнительно 18 специалистов. Приходите к нам и приводите своих друзей и знакомых, если вы считаете их достойными кандидатами, и после их успешного прохождения испытательного срока, вы получите бонус в размере 120 тыс. руб. за каждого. ",,Полная занятость,Более 6 лет,,200000,JavaScript,2020-12-23T15:25:10+0300,"Требования: Обязательны знания: Core Java SEструктуры данных - массивы‚ деревья‚ хештаблицы‚ спискибазы данных - sql‚ транзакцииJPA, JAX-RS Будет плюсом: опыт работы с FrontendHTML, Javascript, CSSзнание английского языка на уровне ведения деловой переписки ",Удаленная работа,Английский язык - В1 - средний|Java SE|SQL|HTML|JavaScript|,"Удаленная работа. В современных условиях удаленная работа становится неизбежной реальностью. Мы готовы рассматривать разработчиков на удаленной работе, но только в качестве штатных сотрудников нашей компании, т.е. при условии официального трудоустройства. Имидж нашей компании очень важен для нас, поэтому сотрудничества с фрилансерами мы избегаем. "
52,Тюмень,ЧУДПО Учебный центр «Дельфа»,,Обязанности: Проведение занятий в соответствии с программой Учебного центра в группе и индивидуально;Поддержание актуальности читаемого курса;Разработка тематических планов и методических материалов. ,Частичная занятость,От 1 года до 3 лет,,25000,Go,2020-12-14T08:05:47+0300,"Требования: Опыт преподавательской деятельности от 2-х лет;Отличное знание языка Go;Опыт в разработке веб-приложений;Опыт работы с базами данных;Наличие собственных проектов;Пунктуальность, ответственность, исполнительность;Грамотная речь;Умение доступно излагать учебный материал;Клиентоориентированность, доброжелательность;Нацеленность на результат. ",Гибкий график,Грамотная речь|Преподаватель|Работа с базами данных|Обучение|Golang|Go|,Условия: Оформление по ТК РФ;Сотрудникам и их детям предоставляется возможность проходить бесплатное обучение в учебном центре.
