,city,company_name,description,duty,employment,experience,max_salary,min_salary,name,published_date,requirements,schedule,skills,terms
672,Екатеринбург,ЭнергоСтрой,"ЗАО &quot;ЭнергоСтрой&quot; - одна из ведущих компаний в области проектирования и строительства объектов электроэнергетики объявляет конкурс на должность: &quot;Ведущий инженер-проектировщик / инженер-проектировщик 1 категории (КИПиА)&quot;. Обязанности: <ol> <li>Разработка проектной и рабочей документации для систем автоматизации различных промышленных объектов: электрические подстанции, трубопроводы, промышленные комплексы;Выбор технических средств автоматизации (КИПиА, АСУ ТП, НКУ и т.д.)Разработка технологических схем размещения КИПиА;Знание и понимание принципов функционирования приборов КИПиА;Разработка заданий заводу на изготовление оборудования;Подготовка заданий для смежных отделов;Согласование технических заданий с заказчиком.</li> </ol> Требования: 1. Образование высшее техническое; 2. Опыт работы по специальности от 3-х лет; 3. Уверенный пользователь ПК (Office, AutoCAD, Revit); 4. Внимательность, ответственность, исполнительность. Условия: 1. &quot;Белая&quot; заработная плата (обсуждается индивидуально); 2. Трудоустройство согласно ТК РФ; 3. Полный рабочий день: 5 дней в неделю с 8:30 до 17:30 или с 08:00 до 17:00 или с 09:00 до 18:00; перерыв на обед 48 минут, соответственно в пятницу рабочий день короче на 1 час; 4. Возможны непродолжительные командировки (1-2 раза в год до 5 дней); 5. Возможность регулярно повышать свой уровень квалификации за счет компании, перспективы профессионального и карьерного роста; 6. Корпоративный фитнес, корпоративные праздники/мероприятия, чай/кофе; 7. Собеседование состоится после рассмотрения письменных резюме; 8. Полный рабочий день на территории работодателя.","ЗАО &quot;ЭнергоСтрой&quot; - одна из ведущих компаний в области проектирования и строительства объектов электроэнергетики объявляет конкурс на должность: &quot;Ведущий инженер-проектировщик / инженер-проектировщик 1 категории (КИПиА)&quot;. Обязанности: <ol> <li>Разработка проектной и рабочей документации для систем автоматизации различных промышленных объектов: электрические подстанции, трубопроводы, промышленные комплексы;Выбор технических средств автоматизации (КИПиА, АСУ ТП, НКУ и т.д.)Разработка технологических схем размещения КИПиА;Знание и понимание принципов функционирования приборов КИПиА;Разработка заданий заводу на изготовление оборудования;Подготовка заданий для смежных отделов;Согласование технических заданий с заказчиком.</li> </ol> Требования: 1. Образование высшее техническое; 2. Опыт работы по специальности от 3-х лет; 3. Уверенный пользователь ПК (Office, AutoCAD, Revit); 4. Внимательность, ответственность, исполнительность. Условия: 1. &quot;Белая&quot; заработная плата (обсуждается индивидуально); 2. Трудоустройство согласно ТК РФ; 3. Полный рабочий день: 5 дней в неделю с 8:30 до 17:30 или с 08:00 до 17:00 или с 09:00 до 18:00; перерыв на обед 48 минут, соответственно в пятницу рабочий день короче на 1 час; 4. Возможны непродолжительные командировки (1-2 раза в год до 5 дней); 5. Возможность регулярно повышать свой уровень квалификации за счет компании, перспективы профессионального и карьерного роста; 6. Корпоративный фитнес, корпоративные праздники/мероприятия, чай/кофе; 7. Собеседование состоится после рассмотрения письменных резюме; 8. Полный рабочий день на территории работодателя.",Полная занятость,От 3 до 6 лет,70000,60000,Autodesk Revit,2020-12-23T07:07:28+0300,"ЗАО &quot;ЭнергоСтрой&quot; - одна из ведущих компаний в области проектирования и строительства объектов электроэнергетики объявляет конкурс на должность: &quot;Ведущий инженер-проектировщик / инженер-проектировщик 1 категории (КИПиА)&quot;. Обязанности: <ol> <li>Разработка проектной и рабочей документации для систем автоматизации различных промышленных объектов: электрические подстанции, трубопроводы, промышленные комплексы;Выбор технических средств автоматизации (КИПиА, АСУ ТП, НКУ и т.д.)Разработка технологических схем размещения КИПиА;Знание и понимание принципов функционирования приборов КИПиА;Разработка заданий заводу на изготовление оборудования;Подготовка заданий для смежных отделов;Согласование технических заданий с заказчиком.</li> </ol> Требования: 1. Образование высшее техническое; 2. Опыт работы по специальности от 3-х лет; 3. Уверенный пользователь ПК (Office, AutoCAD, Revit); 4. Внимательность, ответственность, исполнительность. Условия: 1. &quot;Белая&quot; заработная плата (обсуждается индивидуально); 2. Трудоустройство согласно ТК РФ; 3. Полный рабочий день: 5 дней в неделю с 8:30 до 17:30 или с 08:00 до 17:00 или с 09:00 до 18:00; перерыв на обед 48 минут, соответственно в пятницу рабочий день короче на 1 час; 4. Возможны непродолжительные командировки (1-2 раза в год до 5 дней); 5. Возможность регулярно повышать свой уровень квалификации за счет компании, перспективы профессионального и карьерного роста; 6. Корпоративный фитнес, корпоративные праздники/мероприятия, чай/кофе; 7. Собеседование состоится после рассмотрения письменных резюме; 8. Полный рабочий день на территории работодателя.",Полный день,AutoCAD|Проектная документация|Разработка проектной документации|Проектирование|Autodesk Revit|,"ЗАО &quot;ЭнергоСтрой&quot; - одна из ведущих компаний в области проектирования и строительства объектов электроэнергетики объявляет конкурс на должность: &quot;Ведущий инженер-проектировщик / инженер-проектировщик 1 категории (КИПиА)&quot;. Обязанности: <ol> <li>Разработка проектной и рабочей документации для систем автоматизации различных промышленных объектов: электрические подстанции, трубопроводы, промышленные комплексы;Выбор технических средств автоматизации (КИПиА, АСУ ТП, НКУ и т.д.)Разработка технологических схем размещения КИПиА;Знание и понимание принципов функционирования приборов КИПиА;Разработка заданий заводу на изготовление оборудования;Подготовка заданий для смежных отделов;Согласование технических заданий с заказчиком.</li> </ol> Требования: 1. Образование высшее техническое; 2. Опыт работы по специальности от 3-х лет; 3. Уверенный пользователь ПК (Office, AutoCAD, Revit); 4. Внимательность, ответственность, исполнительность. Условия: 1. &quot;Белая&quot; заработная плата (обсуждается индивидуально); 2. Трудоустройство согласно ТК РФ; 3. Полный рабочий день: 5 дней в неделю с 8:30 до 17:30 или с 08:00 до 17:00 или с 09:00 до 18:00; перерыв на обед 48 минут, соответственно в пятницу рабочий день короче на 1 час; 4. Возможны непродолжительные командировки (1-2 раза в год до 5 дней); 5. Возможность регулярно повышать свой уровень квалификации за счет компании, перспективы профессионального и карьерного роста; 6. Корпоративный фитнес, корпоративные праздники/мероприятия, чай/кофе; 7. Собеседование состоится после рассмотрения письменных резюме; 8. Полный рабочий день на территории работодателя."
673,,HRS,,,Полная занятость,От 1 года до 3 лет,,,Java SE,2020-12-15T16:05:26+0300,,Удаленная работа,POS|Java|ORACLE|Oracle DB|MySQL|XML|Java EE|Java SE|,
674,Екатеринбург,"Промэлектроника, Научно-производственный центр","Научно-производственный центр «Промэлектроника» - российская компания на рынке современных средств железнодорожной автоматики и телемеханики, обеспечивающая полный жизненный цикл внедряемых систем. <br />Уже 28 лет наши системы обеспечивают безопасность движения поездов на магистральных железных дорогах, подъездных путях промышленных предприятий и в метрополитене. Приглашаем на работу <em>",,Полная занятость,От 3 до 6 лет,,,Git,2021-01-07T09:13:00+0300,,Полный день,Документальное сопровождение|Математическое программирование|C++|Qt|Техническая документация|Тестирование|Написание ПО|C/C++|Проведение тестирований|Git|,
675,Екатеринбург,АйТиЭм Холдинг,Приглашаем в свою команду ,,Полная занятость,От 1 года до 3 лет,,70000,Управление персоналом,2020-12-23T08:05:36+0300,"Требования: • Приветствуется управленческий опыт от 1 года (планирование, мотивация и развитие сотрудников, постановка задач, контроль результата, организация деятельности подразделения и пр.);<br />• Опыт работы по профилю деятельности подразделения от 2 лет;<br />• Высшее образование, специализация: телекоммуникации и связь;<br />• Знание общих принципов построения сетей передачи данных;<br />• Знание протокола Ethernet;<br />• Знание стека протоколов TCP/IP;<br />• Знание протоколов динамической маршрутизации: OSPF, BGP;<br />• Знание технологии MPLS;<br />• Навыки конфигурирования управляемого сетевого оборудования;<br />• Личностные качества: ответственность, инициативность, внимание к деталям, развитые коммуникативные навыки, требовательность к себе и окружающим.",Полный день,развитые управленческие навыки|Мотивация персонала|корректировка и создание регламентов и инструкций|Планирование|Руководство коллективом|Распределение задач|Обучение и развитие|Организаторские навыки|Инициативность|Ответственность|Оптимизация бизнес-процессов|Управление персоналом|,
676,Екатеринбург,СКБ ЛАБ,,,Полная занятость,От 1 года до 3 лет,,,IBSO,2021-01-08T12:14:08+0300,,Полный день,ORACLE|Oracle Pl/SQL|PL+|IBSO|,
677,Нижняя Тура,Девайс,,"Обязанности:   Анализ современных угроз информационной безопасности, мониторинг информационных ресурсов о найденных новых уязвимостях применимых к защищаемым системам и данным, планирование мероприятий по превентивным мерам по защите от новых угроз.Планирование, организация и проведение мероприятий, связанных с обеспечением защиты информации. Анализ и организация проверок по вопросам соблюдения мер обеспечения информационной безопасности.Своевременное реагирование, проведение расследований, ликвидация последствий инцидентов в области информационной безопасности.Внедрение CRM-системы (прием, обработка и анализ заказов, доставка и интеграция со службами доставки, аналитика).Участие в реализации и поддержки механизмов интеграции между 1:С и Битрикс CRM.Работа с 1С: ERP, УППНастройка Wi-Fi роутеров, точек доступа, ADSL модемов,VPN-канала;   ",Полная занятость,От 1 года до 3 лет,,30000,Пользователь ПК,2021-01-08T08:35:42+0300,"Требования:   Знание принципов функционирования программ, работающих с сертификатами (Банк-Клиент, Электронный документооборот, Торговые площадки). Умение установить, обновить, перенести на новое рабочее место;Высшее техническое образование в области ИТ или ИБСвободное владение ПК и знание основных программ, опыт работы в проектах 1-С и в смежных программах.Опыт разработки 1С или Битрикс, продуктов/сервисов, цифровых решений; Битрикс 24 (опыт работы с другими CRM – приветствуется), MS Office VisioОпыт составления требований, правил и инструкций, политик и регламентов по информационной безопасности.Знания ОС семейства Windows и/или UNix на уровне продвинутого пользователя   ",Удаленная работа,1С-Битрикс|Средства криптографической защиты информации|1С: CRM ПРОФ|Информационная безопасность|Аудит безопасности|1С: Документооборот|Информационные технологии|Технические средства информационной защиты|Разработка инструкций|Техническая поддержка|Технические системы и средства безопасности|Mac Os|Windows Os|Анализ данных|Пользователь ПК|,Условия:   Стабильный и дружный коллективДостойная и своевременная оплата трудаРабота удаленная (хоум офис)   
678,Екатеринбург,Финансы и Право,"ЕМУП &quot;Спецавтобаза&quot; приглашает в свою команду Программиста 1С, в связи с расширением штата. Крупное и надежное предприятие ЕМУП &quot;Спецавтобаза&quot; ищет профессионалов, которые заинтересованы стать участниками развития, нести ответственность за результат и видеть пользу своей работы для населения. Для сотрудников предоставляется расширенный соц пакет, льготное питание, своевременная выплата заработной платы, есть возможность развиваться профессионально и карьерно, на предприятии развита корпоративная культура (мероприятия, обучения, наличие профсоюза). ","Обязанности: сопровождение клиент-серверных версий программы 1С, поддержание и обслуживание типовых и &quot;переписанных&quot; конфигураций;разработка и доработка документов, отчетов, обработок;оптимизация быстродействия и производительности решений 1С;решение неисправностей, возникающих у пользователей (специалистов предприятия) при работе с программными продуктами 1С;внесение изменений в существующие типовые и нетиповые конфигурации 1С, доработка и создание отчетов, форм, обработок в 1С. ",Полная занятость,От 1 года до 3 лет,46000,39000,Программист 1С,2020-12-29T07:30:03+0300,"Требования: высшее профильное образование (информационные технологии - программист);навыки программирования на платформе 1С 8.2, 8.3, умение &quot;разобраться в чужом коде&quot;;опыт конфигурирования и настройки в 1С (Предприятие, ЗУП);грамотность, ответственность, быстрая обучаемость, умение работать в условиях многозадачности. ",Полный день,,"Требования: высшее профильное образование (информационные технологии - программист);навыки программирования на платформе 1С 8.2, 8.3, умение &quot;разобраться в чужом коде&quot;;опыт конфигурирования и настройки в 1С (Предприятие, ЗУП);грамотность, ответственность, быстрая обучаемость, умение работать в условиях многозадачности. "
679,Екатеринбург,Франчайзинговая розничная сеть Галамарт,"Приглашаем на работу в «Галамарт»: франчайзинговую розничную сеть, включающую в себя более 350 магазинов! География сети охватывает огромную территорию от Минска до Хабаровска. Каждый месяц мы открываем от пяти до семи новых магазинов в разных регионах России. В связи с расширением отдела, в команду управления эксплуатации мы ищем ",,Полная занятость,От 3 до 6 лет,,90000,ООП,2020-12-08T16:33:26+0300,,Полный день,Java|SQL|Atlassian Jira|MS SQL|ООП|,
680,Екатеринбург,"МОТИВ, телекоммуникационная группа",,,Полная занятость,От 3 до 6 лет,,,Согласование договоров,2020-12-30T09:19:34+0300,,Полный день,Заключение договоров|Навыки переговоров|Документальное сопровождение|Согласование договоров|,
681,,Haulmont,,,Полная занятость,От 1 года до 3 лет,,,Databases,2020-12-30T18:23:59+0300,,Полный день,Java SE|Spring Framework|Java|ООП|Intellij IDEA|Kotlin|Spring Boot|Databases|,
682,Екатеринбург,OmniLine,,"Обязанности: 1. Составление плана встреч с клиентами. Отчетные встречи. Организация конф-коллов с клиентами по прочим вопросам сервиса.<br />2. Взаимодействие с инженерами поддержки в целях контроля ситуации по клиенту. Контроль SLA по клиентам.<br />3. Консультация клиентов по обращениям. Своевременная эскалация при необходимости.<br />4. Участие с фармером в Presale услуги технической поддержки, продление ТП<br />5. Контроль выставления и отправка счетов на оплату клиентам (потоковые платежи)<br />6. Контроль своевременной оплаты по счетам<br />7. Постпроектное ведение клиента ",Полная занятость,От 1 года до 3 лет,,50000,Грамотная речь,2021-01-10T13:40:34+0300,Требования: 1. Развитые коммуникативные навыки<br />2. Опыт переговоров по телефону и лично<br />3. Опыт управления коммуникациями и взаимодействием с клиентом ,Полный день,Ведение переговоров|Деловая коммуникация|Деловое общение|Телефонные переговоры|Деловая переписка|Работа в команде|Грамотная речь|,Условия: официальное трудоустройстворабота в дружном коллективеинтересные задачиграфик пн-пт с 9.00 - 18.00после трудоустройства проводится обучение
683,,МАПЕИ,  <em>,,Полная занятость,Нет опыта,,,Развитие продаж,2021-01-09T10:19:34+0300,,Полный день,Активные продажи|Ведение переговоров|Телефонные переговоры|Английский язык|Развитие продаж|,
684,,Аватарико,"AVATARICO We create wow-factor experiences for the mass audience We work  worldwide  with b2b clients  in the location-based entertainment market  We are the first company to develop a VR escape game for location-based entertainment. We sold our games to more than 100 gaming centers across the globe — that makes our sales department the best in the niche. In 2019 we signed a contract with a distributor in the US. Our expertise is AR/VR development. The market will be huge in the next decade thanks to investments by Google, Facebook, and Apple. Right now, our expertise in the field is unique, and its value is only going to grow in the nearest future. Our goal is to nail it down with your help. The market is growing rapidly, our clients are pioneers. So, we must run as fast as we can just to stay on top of the game. And if you want to go anywhere you must run twice as fast as that. ",,Полная занятость,От 1 года до 3 лет,100000,50000,B2B Продажи,2020-12-18T10:01:46+0300,,Удаленная работа,Negotiation skills|Английский язык|Sales Management|Холодные звонки|Холодные продажи|B2B Продажи|,
685,,ZTE Corporation,,,Полная занятость,От 3 до 6 лет,,,Design Manager DWDM (Moscow),2020-12-14T15:57:54+0300,,Полный день,,
686,,Альфа-Банк,,,Полная занятость,От 1 года до 3 лет,,,Git,2020-12-25T12:17:31+0300,,Полный день,Atlassian Jira|SQL|Git|,"Что ты получишь Прогрессивные методы командной работы: наши команды живут по Scrum и активно используют XP-практики + у нас внедрен Continuous Delivery, позволяющий доставлять наши коммиты в бой всего за несколько часовВозможность делать то, чем будут пользоваться миллионы людейДостойная заработная плата,Работа в молодом и позитивном коллективе10 дней 100% оплаты больничного, ДМС, страхование жизни, 50% скидки на фитнесЛьготные условия на услуги банка и компаний–партнеровЛояльный dress-codeКорпоративное обучениеНеограниченные возможности профессионального ростаГибкий график работы (в разумных пределах, график должен быть удобен тебе и твоей команде)Современный офис находится на Петроградке в 3-х минутах ходьбы от станции метро Петроградская. Рядом большой выбор кафе и ресторанов, где ты сможешь разнообразно пообедать с коллегами, сменить обстановку и “перезагрузиться” Для кандидатов при переезде: Бонус на обустройство в размере одного оклада (не менее 100 000 рублей, выплата в первый месяц работы)Компенсация билетов на переезд сотрудника и его членов семьиОплата жилья в Санкт-ПетербургеЗаплатим риелтору, который подберет для вас отличную квартируМаксимальная поддержка команды в период адаптации."
687,Екатеринбург,SushiMagia,,"Обязанности: разработка рекламных кампаний, акций, интересных предложений. От идеи до реализации и контроля исполнения.поддержание фирменного стиля организацииработа с подрядчиками (дизайнеры, производители рекламной продукции)разработка макетов рекламной продукцииработа с внутренними информационными ресурсами и поддержание их в актуальном состояниинацеленность на результат.постановка задач для SMM - специалистов и помощь в ведении соц. сетей организации ",Полная занятость,От 1 года до 3 лет,75000,40000,SMM,2020-12-21T09:04:05+0300,"Требования: опыт работы в данной сфере от 2х и более летжелательно хорошо разбираться в сфере общепита, доставки, HoReCaработа в офисе. Кандидатов на пол ставки, работу на удаленке и т.д. не рассматриваем. ",Полный день,Adobe Photoshop|Разработка фирменного стиля|Работа с документами|Маркетинговые исследования|Медиапланирование|Наружная реклама|Планирование маркетинговых кампаний|Продвижение бренда|B2C маркетинг|SMM|,Условия: 
688,Верхняя Пышма,Уральские локомотивы,"Предприятие «Уральские локомотивы» (г. Верхняя Пышма, Свердловская область), созданное Группой Синара и концерном Siemens AG, специализирующееся на выпуске электровозов нового поколения 2ЭС6 и 2ЭС10 и скоростных электропоездов &quot;Ласточка&quot; открывает вакансию - ","Обязанности: Настройка, ввод в эксплуатацию, мониторинг, диагностика неисправностей сетевого оборудования и оборудования для беспроводных сетей (Cisco|UBNT) ;Инсталляция нового оборудования в стойки и его подключение;Подключение рабочих мест, сервисного оборудования к ЛВС;Сетевая безопасность. Написание регламентов и инструкций по своей деятельности;Работа с подрядчиками, написание технических заданий на СКС. ",Полная занятость,От 3 до 6 лет,,,Cisco,2020-12-24T06:58:19+0300,"Требования: Обязательное знание и опыт настройки и мониторинга сетевого оборудования Cisco (уровень CCNP);Опыт организации и настройки беспроводных сетей (Cisco|UBNT),а так же организации серверных и коммуникативных узлов;Знание серверных систем Microsoft и сервисов;Знание систем визуализации VMWare,Hyper-V;Знание стандарта 802.1x. ",Полный день,Настройка сетевых подключений|Cisco|,"Условия: Предприятие находится в г. Верхняя Пышма, доставка служебным транспортом: г. Екатеринбург (м. Уралмаш и м. Проспект Космонавтов), г. Новоуральск, г. Среднеуральск);Официальное трудоустройство, социальный пакет согласно ТК РФ;Уровень заработной платы обсуждается на собеседовании;График работы : пятидневная рабочая неделя с 08.00 до 17.00;Корпоративный тренажерный зал на территории предприятия;Льготное санаторно-курортное лечение ( в том числе Пансионат &quot;Бургас&quot;, г. Сочи)."
689,,741 Studios,We’re looking for a talented ,,Полная занятость,От 3 до 6 лет,,,.NET Framework,2020-12-16T07:40:29+0300,,Полный день,C#|Angular|.NET Framework|,
690,Ижевск,Центр Высоких Технологий,,,Полная занятость,От 3 до 6 лет,,,Java-разработчик / Senior,2020-12-16T17:40:35+0300,,Удаленная работа,,
691,Екатеринбург,Marlerino Group,,Обязанности:  Разработка игр и приложений для Android  Проведение код-ревью  Оценка и декомпозиция поставленных задач  ,Полная занятость,От 1 года до 3 лет,40000,35000,Cordova,2021-01-05T10:23:08+0300,"Требования:  Опыт разработки игр и приложений под мобильные устройства и понимание особенностей платформ  Хорошее понимание принципов ООП  Умение находить технические решения  Понимание механизмов работы Unity/Kotlin/React Native/Xamarin/Flutter/Cordova (хотя бы одного из)  Умение работать в команде, коммуникабельность  Опыт разработки клиент-серверных приложений  Знание Git  Технический английский язык (чтение документации)  ",Полный день,Unity|Git|C#|Android|iOS|Разработка компьютерных Игр|Java|Kotlin|Android SDK|React Native|Xamarin|Flutter|Cordova|,"Мы предлагаем: Рабочий график с 11:00 до 20:00Офис в БЦ Высоцкий.Корпоративное питаниеГлобальные и интересные проектыВсе условия для эффективной работы - всё что необходимо по твоему запросу - железо, рабочее местоПрофессиональный и карьерный рост"
692,,Тензор,"Тензор – крупная российская IT-компания. Наш основной продукт – СБИС – сеть деловых коммуникаций. СБИС объединяет людей и компании, системы управления и учета, бизнес-процессы и документы в одной системе. Мы знаем, что главное достоинство программы - это программный код, однако пользователь его не видит, зато интерфейс всегда перед ним. Поэтому нам необходим человек, который смог бы правильно подобрать шрифты, заметить любой лишний пиксель, увидеть, какого элемента управления не хватает в меню и расположить содержимое экрана так, чтобы оно было понятно и воспринималось должным образом. Что мы хотим увидеть в итоге? Функционально удобные для пользователя и визуально приятные для зрителя интерфейсы. Конечно, для того, чтобы они действительно были такими, вы должны не только обладать чувством вкуса, но и очень четко понимать логику программы в целом и назначение каждой отдельной кнопочки в частности, а в идеале еще и предугадывать желания и потребности пользователя. ",,Полная занятость,От 1 года до 3 лет,90000,50000,Axure RP,2020-12-17T09:23:37+0300,,Гибкий график,Проектирование пользовательских интерфейсов|UI|UX|Axure RP|,
693,Екатеринбург,Компания maxim,,,Полная занятость,От 3 до 6 лет,130000,60000,Yii2,2021-01-08T11:14:07+0300,Что ожидаем от кандидата: опыт разработки на фреймворке Yii2 от 3-х лет;понимать все этапы разработки приложения;самостоятельно выполнять поставленные задачи;понимать требования бизнеса и уметь переводить их в технические решения;умение работать в команде;стремление и умение профессионально развиваться;плюсом будет если вы знаете Golang. ,Полный день,PHP|Golang|Yii2|,
694,Екатеринбург,Мой Стенд,Ищем ,,Полная занятость,От 1 года до 3 лет,,100000,Git,2020-12-24T11:43:29+0300,,Полный день,Backend|Node.js|PostgreSQL|SQL|JavaScript|TypeScript|NestJS|Docker|Git|,
695,Екатеринбург,"МОТИВ, телекоммуникационная группа",,,Полная занятость,Нет опыта,,,Инженер-программист в Группу оформления документации,2020-12-30T10:27:21+0300,,Полный день,,
696,Екатеринбург,"Assino, Группа компаний",,,Полная занятость,От 1 года до 3 лет,130000,100000,ERP,2021-01-04T00:53:36+0300,"Требования: Высшее экономическое или техническое образование;Опыт работы в типовых конфигурациях 1С;Способность к быстрой адаптации и обучению;Знание не менее одной предметной области (производственный учет, торгово-складской учет, расчет зарплаты и кадровый учет, бухгалтерский и налоговый учет, бюджетирование, казначейство и т.д.) <em>Вашими преимуществами будут:</em> Наличие сертификатов фирмы 1С;Владение английским/немецким языками. ",Полный день,Бизнес-анализ|MS Visio|Английский язык|Разработка технических заданий|ERP|,"Работа в условиях пандемии: Наши современные редундантные дата-центры, размещенные в Германии и в России, позволяют нам временно работать вне наших уютных офисов с такой же высокой производительностью. Уникальный опыт и знания наших специалистов по виртуализации рабочих мест и организации гетерогенной IT инфраструктуры также востребованы нашими корпоративными клиентами. Мы разместили IT системы ряда наших корпоративных клиентов в наших дата-центрах, а также временно реализовали удаленные рабочие места."
697,Екатеринбург,Крона-КС,Ведущий региональный интегратор - Группа Компаний Крона КС приглашает в свою команду Сетевого инженера ,"Обязанности: Участие в разработке технических заданий, требований, спецификаций оборудования;Разработка технических решений, конфигураций оборудования и систем;Подбор и тестирование оборудования;Работа с производителями оборудования и систем в части выполнения своих задач;Участие в работах по проектированию и созданию корпоративных систем связи, в подготовке технической документации;Поддержка профессионального инженерного уровня, необходимого для производственной деятельности; ",Полная занятость,От 1 года до 3 лет,,,телекоммуникационные сети,2020-12-25T08:58:02+0300,"Требования: Высшее техническое образование;Глубокие знания принципов и технологий построения телекоммуникационных сетей;Знание и понимание сетевых технологий на уровне CCDP, CCNP, JNCIP, HCNP;Опыт внедрения или эксплуатации телекоммуникационных сетей на базе (один или более производителей) Cisco, HPE/Aruba, Huawei, Juniper, D-Link;Знание протоколов и технологии OSPF, RIP, QoS, IPSEC, MPLS, xSTP, Port Security, 802.1X, ARP, DHCP, DNS, NTP, SMTP, POP3 и т.п.;Приветствуется опыт разработки проектной и/или эксплуатационной документации, схем в Visio/AutoCAD;Преимуществом будет опыт работы с оборудованием российского происхождения - Код безопасности, Vipnet и т.п.;Знание английского языка (чтение технической литературы). ",Полный день,AutoCAD|Cisco|Английский язык|Разработка проектной документации|Сетевые технологии|телекоммуникационные сети|,"Условия: Высокий уровень дохода.Трудоустройство в полном соответствии с ТК РФ.Возможность обучения и регулярного повышения квалификации.Гибкий график работы, с возможностью сдвига начала рабочего дня.Налаженная система наставничества.Комфортный офис, дружелюбный коллектив, частичная компенсация питания."
